kmb_route,citybus_route,kmb_orig_en,kmb_dest_en,citybus_orig_en,citybus_dest_en,origin_match,dest_match,cross_match,match_type
917,981P,WAN CHAI,FAN KAM ROAD,Ma On Shan (Yiu On Estate),Wan Chai,False,False,True,name_similarity
917,982X,WAN CHAI,FAN KAM ROAD,Sha Tin (Yu Chui Court),Wan Chai,False,False,True,name_similarity
917,N8P,WAN CHAI,FAN KAM ROAD,Siu Sai Wan (Island Resort),Wan Chai (Harbour Road),False,False,True,name_similarity
918,905P,LAM KAM ROAD,WAN CHAI,Lai Chi Kok,Wan Chai (Harbour Road),False,True,False,name_similarity
918,907C,LAM KAM ROAD,WAN CHAI,Tai Po (Fu Tip),Wan Chai (HKCEC),False,True,False,name_similarity
918,969B,LAM KAM ROAD,WAN CHAI,Tin Shui Wai Town Centre,Wan Chai,False,True,False,name_similarity
918,980A,LAM KAM ROAD,WAN CHAI,Shek Mun Estate,Wan Chai,False,True,False,name_similarity
918,980X,LAM KAM ROAD,WAN CHAI,Ma On Shan (Wu Kai Sha Station),Wan Chai,False,True,False,name_similarity
918,981P,LAM KAM ROAD,WAN CHAI,Ma On Shan (Yiu On Estate),Wan Chai,False,True,False,name_similarity
918,982X,LAM KAM ROAD,WAN CHAI,Sha Tin (Yu Chui Court),Wan Chai,False,True,False,name_similarity
918,N8P,LAM KAM ROAD,WAN CHAI,Siu Sai Wan (Island Resort),Wan Chai (Harbour Road),False,True,False,name_similarity
918,15B,WAN CHAI,LAM KAM ROAD,Wan Chai (HKCEC Extension),The Peak,True,False,False,name_similarity
918,905P,WAN CHAI,LAM KAM ROAD,Lai Chi Kok,Wan Chai (Harbour Road),False,False,True,name_similarity
918,907C,WAN CHAI,LAM KAM ROAD,Tai Po (Fu Tip),Wan Chai (HKCEC),False,False,True,name_similarity
918,969B,WAN CHAI,LAM KAM ROAD,Tin Shui Wai Town Centre,Wan Chai,False,False,True,name_similarity
918,980A,WAN CHAI,LAM KAM ROAD,Shek Mun Estate,Wan Chai,False,False,True,name_similarity
918,980X,WAN CHAI,LAM KAM ROAD,Ma On Shan (Wu Kai Sha Station),Wan Chai,False,False,True,name_similarity
918,981P,WAN CHAI,LAM KAM ROAD,Ma On Shan (Yiu On Estate),Wan Chai,False,False,True,name_similarity
918,982X,WAN CHAI,LAM KAM ROAD,Sha Tin (Yu Chui Court),Wan Chai,False,False,True,name_similarity
918,N8P,WAN CHAI,LAM KAM ROAD,Siu Sai Wan (Island Resort),Wan Chai (Harbour Road),False,False,True,name_similarity
934,969B,TSUEN WAN (BAYVIEW GARDEN),WAN CHAI (FLEMING ROAD),Tin Shui Wai Town Centre,Wan Chai,False,True,False,name_similarity
934,980A,TSUEN WAN (BAYVIEW GARDEN),WAN CHAI (FLEMING ROAD),Shek Mun Estate,Wan Chai,False,True,False,name_similarity
934,980X,TSUEN WAN (BAYVIEW GARDEN),WAN CHAI (FLEMING ROAD),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,True,False,name_similarity
934,981P,TSUEN WAN (BAYVIEW GARDEN),WAN CHAI (FLEMING ROAD),Ma On Shan (Yiu On Estate),Wan Chai,False,True,False,name_similarity
934,982X,TSUEN WAN (BAYVIEW GARDEN),WAN CHAI (FLEMING ROAD),Sha Tin (Yu Chui Court),Wan Chai,False,True,False,name_similarity
934,969B,WAN CHAI (FLEMING ROAD),TSUEN WAN (BAYVIEW GARDEN),Tin Shui Wai Town Centre,Wan Chai,False,False,True,name_similarity
934,980A,WAN CHAI (FLEMING ROAD),TSUEN WAN (BAYVIEW GARDEN),Shek Mun Estate,Wan Chai,False,False,True,name_similarity
934,980X,WAN CHAI (FLEMING ROAD),TSUEN WAN (BAYVIEW GARDEN),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,False,True,name_similarity
934,981P,WAN CHAI (FLEMING ROAD),TSUEN WAN (BAYVIEW GARDEN),Ma On Shan (Yiu On Estate),Wan Chai,False,False,True,name_similarity
934,982X,WAN CHAI (FLEMING ROAD),TSUEN WAN (BAYVIEW GARDEN),Sha Tin (Yu Chui Court),Wan Chai,False,False,True,name_similarity
934A,969B,TSUEN WAN (ALLWAY GARDENS),WAN CHAI (FLEMING ROAD),Tin Shui Wai Town Centre,Wan Chai,False,True,False,name_similarity
934A,980A,TSUEN WAN (ALLWAY GARDENS),WAN CHAI (FLEMING ROAD),Shek Mun Estate,Wan Chai,False,True,False,name_similarity
934A,980X,TSUEN WAN (ALLWAY GARDENS),WAN CHAI (FLEMING ROAD),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,True,False,name_similarity
934A,981P,TSUEN WAN (ALLWAY GARDENS),WAN CHAI (FLEMING ROAD),Ma On Shan (Yiu On Estate),Wan Chai,False,True,False,name_similarity
934A,982X,TSUEN WAN (ALLWAY GARDENS),WAN CHAI (FLEMING ROAD),Sha Tin (Yu Chui Court),Wan Chai,False,True,False,name_similarity
934A,969B,WAN CHAI (FLEMING ROAD),TSUEN WAN (ALLWAY GARDENS),Tin Shui Wai Town Centre,Wan Chai,False,False,True,name_similarity
934A,980A,WAN CHAI (FLEMING ROAD),TSUEN WAN (ALLWAY GARDENS),Shek Mun Estate,Wan Chai,False,False,True,name_similarity
934A,980X,WAN CHAI (FLEMING ROAD),TSUEN WAN (ALLWAY GARDENS),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,False,True,name_similarity
934A,981P,WAN CHAI (FLEMING ROAD),TSUEN WAN (ALLWAY GARDENS),Ma On Shan (Yiu On Estate),Wan Chai,False,False,True,name_similarity
934A,982X,WAN CHAI (FLEMING ROAD),TSUEN WAN (ALLWAY GARDENS),Sha Tin (Yu Chui Court),Wan Chai,False,False,True,name_similarity
935,969B,SHEK LEI (TAI LOONG STREET),WAN CHAI (FLEMING ROAD),Tin Shui Wai Town Centre,Wan Chai,False,True,False,name_similarity
935,980A,SHEK LEI (TAI LOONG STREET),WAN CHAI (FLEMING ROAD),Shek Mun Estate,Wan Chai,False,True,False,name_similarity
935,980X,SHEK LEI (TAI LOONG STREET),WAN CHAI (FLEMING ROAD),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,True,False,name_similarity
935,981P,SHEK LEI (TAI LOONG STREET),WAN CHAI (FLEMING ROAD),Ma On Shan (Yiu On Estate),Wan Chai,False,True,False,name_similarity
935,982X,SHEK LEI (TAI LOONG STREET),WAN CHAI (FLEMING ROAD),Sha Tin (Yu Chui Court),Wan Chai,False,True,False,name_similarity
935,969B,KWAI CHUNG (ON YAM ESTATE),WAN CHAI (FLEMING ROAD),Tin Shui Wai Town Centre,Wan Chai,False,True,False,name_similarity
935,980A,KWAI CHUNG (ON YAM ESTATE),WAN CHAI (FLEMING ROAD),Shek Mun Estate,Wan Chai,False,True,False,name_similarity
935,980X,KWAI CHUNG (ON YAM ESTATE),WAN CHAI (FLEMING ROAD),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,True,False,name_similarity
935,981P,KWAI CHUNG (ON YAM ESTATE),WAN CHAI (FLEMING ROAD),Ma On Shan (Yiu On Estate),Wan Chai,False,True,False,name_similarity
935,982X,KWAI CHUNG (ON YAM ESTATE),WAN CHAI (FLEMING ROAD),Sha Tin (Yu Chui Court),Wan Chai,False,True,False,name_similarity
935,969B,WAN CHAI (FLEMING ROAD),SHEK LEI (TAI LOONG STREET),Tin Shui Wai Town Centre,Wan Chai,False,False,True,name_similarity
935,980A,WAN CHAI (FLEMING ROAD),SHEK LEI (TAI LOONG STREET),Shek Mun Estate,Wan Chai,False,False,True,name_similarity
935,980X,WAN CHAI (FLEMING ROAD),SHEK LEI (TAI LOONG STREET),Ma On Shan (Wu Kai Sha Station),Wan Chai,False,False,True,name_similarity
935,981P,WAN CHAI (FLEMING ROAD),SHEK LEI (TAI LOONG STREET),Ma On Shan (Yiu On Estate),Wan Chai,False,False,True,name_similarity
935,982X,WAN CHAI (FLEMING ROAD),SHEK LEI (TAI LOONG STREET),Sha Tin (Yu Chui Court),Wan Chai,False,False,True,name_similarity
936,985,TSUEN WAN (SHEK WAI KOK),CAUSEWAY BAY (COTTON PATH),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
936,985A,TSUEN WAN (SHEK WAI KOK),CAUSEWAY BAY (COTTON PATH),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
936,985B,TSUEN WAN (SHEK WAI KOK),CAUSEWAY BAY (COTTON PATH),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
936,985,CAUSEWAY BAY (COTTON PATH),SHEK WAI KOK,Shatin (Mei Tin Estate),Causeway Bay,False,False,True,name_similarity
936,985A,CAUSEWAY BAY (COTTON PATH),SHEK WAI KOK,Shatin (Mei Tin Estate),Causeway Bay,False,False,True,name_similarity
936,985B,CAUSEWAY BAY (COTTON PATH),SHEK WAI KOK,Tin Sam Village,Causeway Bay,False,False,True,name_similarity
936A,985,TSUEN WAN (SHEK WAI KOK),CAUSEWAY BAY (COTTON PATH),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
936A,985A,TSUEN WAN (SHEK WAI KOK),CAUSEWAY BAY (COTTON PATH),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
936A,985B,TSUEN WAN (SHEK WAI KOK),CAUSEWAY BAY (COTTON PATH),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
936A,985,CAUSEWAY BAY (COTTON PATH),LEI MUK SHUE,Shatin (Mei Tin Estate),Causeway Bay,False,False,True,name_similarity
936A,985A,CAUSEWAY BAY (COTTON PATH),LEI MUK SHUE,Shatin (Mei Tin Estate),Causeway Bay,False,False,True,name_similarity
936A,985B,CAUSEWAY BAY (COTTON PATH),LEI MUK SHUE,Tin Sam Village,Causeway Bay,False,False,True,name_similarity
945,10,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Kennedy Town,North Point Ferry Pier,False,True,False,name_similarity
945,18P,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Kennedy Town (Belcher Bay),North Point (Healthy Street Central),False,True,False,name_similarity
945,302A,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Tsz Wan Shan (North),North Point (Healthy Village),False,True,False,name_similarity
945,38,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Chi Fu Fa Yuen,North Point Ferry Pier,False,True,False,name_similarity
945,41A,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Wah Fu (Central),North Point Ferry Pier,False,True,False,name_similarity
945,42,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Wah Fu (South),North Point Ferry Pier,False,True,False,name_similarity
945,42C,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Cyberport,North Point Ferry Pier,False,True,False,name_similarity
945,82,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Siu Sai Wan (Island Resort),North Point Ferry Pier,False,True,False,name_similarity
945,85,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Siu Sai Wan (Island Resort),Braemar Hill / North Point,False,True,False,name_similarity
945,R11,YUEN LONG(FUNG CHEUNG ROAD),NORTH POINT,Disneyland,North Point Ferry Pier,False,True,False,name_similarity
945,10,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Kennedy Town,North Point Ferry Pier,False,False,True,name_similarity
945,112,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point (Pak Fuk Road),So Uk Estate,True,False,False,name_similarity
945,18,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point (Healthy Street Central),Kennedy Town (Belcher Bay) / Sheung Wan,True,False,False,name_similarity
945,18P,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Kennedy Town (Belcher Bay),North Point (Healthy Street Central),False,False,True,name_similarity
945,23,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point Ferry Pier,Pokfield Road,True,False,False,name_similarity
945,27,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point Ferry Pier,Braemar Hill,True,False,False,name_similarity
945,302A,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Tsz Wan Shan (North),North Point (Healthy Village),False,False,True,name_similarity
945,38,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Chi Fu Fa Yuen,North Point Ferry Pier,False,False,True,name_similarity
945,41A,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Wah Fu (Central),North Point Ferry Pier,False,False,True,name_similarity
945,42,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Wah Fu (South),North Point Ferry Pier,False,False,True,name_similarity
945,42C,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Cyberport,North Point Ferry Pier,False,False,True,name_similarity
945,63,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point Ferry Pier,Stanley Market,True,False,False,name_similarity
945,65,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point Ferry Pier,Stanley Market,True,False,False,name_similarity
945,82,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Siu Sai Wan (Island Resort),North Point Ferry Pier,False,False,True,name_similarity
945,85,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Siu Sai Wan (Island Resort),Braemar Hill / North Point,False,False,True,name_similarity
945,A11,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point Ferry Pier,Airport (via HZMB Hong Kong Port),True,False,False,name_similarity
945,NA11,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),North Point Ferry Pier,Airport / HZMB Hong Kong Port,True,False,False,name_similarity
945,R11,NORTH POINT,YUEN LONG(FUNG CHEUNG ROAD),Disneyland,North Point Ferry Pier,False,False,True,name_similarity
948,948,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Tsing Yi (Cheung On Estate),Tin Hau Station,True,False,False,name_similarity
948,948A,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Cheung On Estate,Tin Hau Station,True,False,False,name_similarity
948,948P,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Cheung On Estate,Tin Hau Station,True,False,False,name_similarity
948,985,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948,985A,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948,985B,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
948,985,CAUSEWAY BAY (TIN HAU),TSING YI (CHEUNG ON ESTATE),Shatin (Mei Tin Estate),Causeway Bay,False,False,True,name_similarity
948,985A,CAUSEWAY BAY (TIN HAU),TSING YI (CHEUNG ON ESTATE),Shatin (Mei Tin Estate),Causeway Bay,False,False,True,name_similarity
948,985B,CAUSEWAY BAY (TIN HAU),TSING YI (CHEUNG ON ESTATE),Tin Sam Village,Causeway Bay,False,False,True,name_similarity
948A,948,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Tsing Yi (Cheung On Estate),Tin Hau Station,True,False,False,name_similarity
948A,948A,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Cheung On Estate,Tin Hau Station,True,False,False,name_similarity
948A,948P,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Cheung On Estate,Tin Hau Station,True,False,False,name_similarity
948A,985,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948A,985A,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948A,985B,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
948B,948B,GREENFIELD GARDEN,CAUSEWAY BAY (TIN HAU),Tsing Yi (Greenfield Garden),Tin Hau Station,True,False,False,name_similarity
948B,985,GREENFIELD GARDEN,CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948B,985A,GREENFIELD GARDEN,CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948B,985B,GREENFIELD GARDEN,CAUSEWAY BAY (TIN HAU),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
948E,948E,TSING YI STATION,TAIKOO(KORNHILL PLAZA),Tsing Yi Station,Tai Koo (Kornhill Plaza),True,False,False,name_similarity
948P,948,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Tsing Yi (Cheung On Estate),Tin Hau Station,True,False,False,name_similarity
948P,948A,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Cheung On Estate,Tin Hau Station,True,False,False,name_similarity
948P,948P,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Cheung On Estate,Tin Hau Station,True,False,False,name_similarity
948P,985,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948P,985A,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948P,985B,TSING YI (CHEUNG ON ESTATE),CAUSEWAY BAY (TIN HAU),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
948X,948X,TSING YI (CHEUNG WANG ESTATE),CAUSEWAY BAY (TIN HAU),Cheung Wang Estate,Tin Hau Station,True,False,False,name_similarity
948X,985,TSING YI (CHEUNG WANG ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948X,985A,TSING YI (CHEUNG WANG ESTATE),CAUSEWAY BAY (TIN HAU),Shatin (Mei Tin Estate),Causeway Bay,False,True,False,name_similarity
948X,985B,TSING YI (CHEUNG WANG ESTATE),CAUSEWAY BAY (TIN HAU),Tin Sam Village,Causeway Bay,False,True,False,name_similarity
960,2A,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Yiu Tung Estate,Exhibition Centre Station,False,True,False,name_similarity
960,2X,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Grand Promenade,Exhibition Centre Station,False,True,False,name_similarity
960,40,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Wah Fu (North),Exhibition Centre Station,False,True,False,name_similarity
960,40M,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Wah Fu (North),Exhibition Centre Station,False,True,False,name_similarity
960,8,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Heng Fa Chuen,Exhibition Centre Station,False,True,False,name_similarity
960,8P,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Siu Sai Wan (Island Resort),Exhibition Centre Station,False,True,False,name_similarity
960,930,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Tsuen Wan (Discovery Park / Tsuen Wan West Station),Exhibition Centre Station,False,True,False,name_similarity
960,930A,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Tsuen Wan West Station,Exhibition Centre Station,False,True,False,name_similarity
960,950,TUEN MUN (KIN SANG ESTATE),EXHIBITION CENTRE STATION,Tuen Mun (Ching Tin and Wo Tin),Exhibition Centre Station,False,True,False,name_similarity
960,1M,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Exhibition Centre Station,Happy Valley / Wong Nai Chung Gap,True,False,False,name_similarity
960,25A,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Exhibition Centre Station,Braemar Hill,True,False,False,name_similarity
960,2A,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Yiu Tung Estate,Exhibition Centre Station,False,False,True,name_similarity
960,2X,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Grand Promenade,Exhibition Centre Station,False,False,True,name_similarity
960,40,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Wah Fu (North),Exhibition Centre Station,False,False,True,name_similarity
960,40M,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Wah Fu (North),Exhibition Centre Station,False,False,True,name_similarity
960,8,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Heng Fa Chuen,Exhibition Centre Station,False,False,True,name_similarity
960,8P,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Siu Sai Wan (Island Resort),Exhibition Centre Station,False,False,True,name_similarity
960,905,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Exhibition Centre Station,Lai Chi Kok,True,False,False,name_similarity
960,905A,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Exhibition Centre Station,Lai Chi Kok,True,False,False,name_similarity
960,930,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Tsuen Wan (Discovery Park / Tsuen Wan West Station),Exhibition Centre Station,False,False,True,name_similarity
960,930A,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Tsuen Wan West Station,Exhibition Centre Station,False,False,True,name_similarity
960,950,EXHIBITION CENTRE STATION,TUEN MUN (KIN SANG ESTATE),Tuen Mun (Ching Tin and Wo Tin),Exhibition Centre Station,False,False,True,name_similarity
960A,1,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Macau Ferry),Happy Valley (Upper),True,False,False,name_similarity
960A,104R,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Ferry Piers),Mong Kok,True,False,False,name_similarity
960A,109,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Macau Ferry),Ho Man Tin Estate,True,False,False,name_similarity
960A,11,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Ferry Piers),Jardine's Lookout,True,False,False,name_similarity
960A,111,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Macau Ferry),Ping Shek Estate,True,False,False,name_similarity
960A,111P,CENTRAL,TUEN MUN (FU TAI ESTATE),Choi Fook Estate,Central (Macau Ferry),False,False,True,name_similarity
960A,115,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Macau Ferry),Kowloon City Ferry Pier,True,False,False,name_similarity
960A,115P,CENTRAL,TUEN MUN (FU TAI ESTATE),Laguna Verde,Central (Macau Ferry),False,False,True,name_similarity
960A,116,CENTRAL,TUEN MUN (FU TAI ESTATE),Quarry Bay (Yau Man Street),Tsz Wan Shan (Central),False,False,True,name_similarity
960A,12,CENTRAL,TUEN MUN (FU TAI ESTATE),Central Pier 3,Robinson Road / Park Road,True,False,False,name_similarity
960A,15,CENTRAL,TUEN MUN (FU TAI ESTATE),Central,The Peak,True,False,False,name_similarity
960A,15C,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Hong Kong Observation Wheel),Garden Road,True,False,False,name_similarity
960A,170,CENTRAL,TUEN MUN (FU TAI ESTATE),Wah Fu (Central),Sha Tin Station,True,False,False,name_similarity
960A,18,CENTRAL,TUEN MUN (FU TAI ESTATE),North Point (Healthy Street Central),Kennedy Town (Belcher Bay) / Sheung Wan,True,False,False,name_similarity
960A,182,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
960A,182X,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Macau Ferry),Sha Tin (Yu Chui Court),True,False,False,name_similarity
960A,18P,CENTRAL,TUEN MUN (FU TAI ESTATE),Kennedy Town (Belcher Bay),North Point (Healthy Street Central),False,False,True,name_similarity
960A,1P,CENTRAL,TUEN MUN (FU TAI ESTATE),Wong Nai Chung Road (Broadwood Road),Central,False,False,True,name_similarity
960A,2,CENTRAL,TUEN MUN (FU TAI ESTATE),Grand Promenade,Central (Macau Ferry),False,False,True,name_similarity
960A,25,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Pier 3/5),Braemar Hill,True,False,False,name_similarity
960A,260,CENTRAL,TUEN MUN (FU TAI ESTATE),Central (Exchange Square),Stanley Market,True,False,False,name_similarity
960A,307,CENTRAL,TUEN MUN (FU TAI ESTATE),Tai Po Centre,Central (Ferry Piers) / Sheung Wan,False,False,True,name_similarity
960A,37A,CENTRAL,TUEN MUN (FU TAI ESTATE),Chi Fu Fa Yuen,Central,False,False,True,name_similarity
